,model,dimensions,avg_runtime,ari,ami,fmi
0,CustomKMeans,785,18.07051107999723,0.3721012428341076,0.5183141838785751,0.43891774939689665
1,CustomKMeans,40,0.8055171710002469,0.35853146369916594,0.4924220376243029,0.4257136336443439
2,CustomKMeans,60,1.113456197999767,0.35910690483225466,0.4928068949338498,0.4262352242339165
3,CustomKMeans,100,2.0329175980004948,0.3593607983451883,0.49289494946752094,0.4264923524259291
4,CustomKMeans,500,10.605315540000447,0.3593834287098087,0.4929431144968216,0.42652077024966184
0,KMeans,785,0.6940303039955324,0.34256596502877057,0.5012002207210654,0.4130117288554663
1,KMeans,40,0.13972104599815793,0.3409749810136483,0.5001093725970053,0.4115379581483598
2,KMeans,60,0.1421208320025471,0.33307097917461315,0.4865185167863707,0.40339291764319446
3,KMeans,100,0.15213252900139196,0.36599375517303184,0.5056322229808491,0.4341327596164322
4,KMeans,500,0.38316163799754577,0.35821676222145377,0.5313842701394731,0.42931840950541916
0,DBSCAN,785,5.670643054999043,0.050951223618502774,0.1196047178103703,0.31608541725157124
1,DBSCAN,40,0.08567624399923564,0.07246819706277516,0.14945039186561243,0.31608541725157124
2,DBSCAN,60,0.11470744200050831,0.06928850268818443,0.2611917012782799,0.31608541725157124
3,DBSCAN,100,0.1669778390035693,0.07433325847426418,0.28993699329980344,0.31608541725157124
4,DBSCAN,500,0.6259391603331702,0.04856523240944603,0.12661774042457724,0.31608541725157124
CustomKMeans,785,32.1633270559978,0.3721012428341076,0.5183141838785751,0.43891774939689665
CustomKMeans,40,1.0745347149932059,0.35853146369916594,0.4924220376243029,0.4257136336443439
CustomKMeans,60,1.293430975994852,0.35910690483225466,0.4928068949338498,0.4262352242339165
CustomKMeans,100,2.471495899000729,0.3593607983451883,0.49289494946752094,0.4264923524259291
CustomKMeans,500,11.999002019998443,0.3593834287098087,0.4929431144968216,0.42652077024966184
KMeans,785,0.989768946004915,0.34256596502877057,0.5012002207210654,0.4130117288554663
KMeans,40,0.16763629199704155,0.3409749810136483,0.5001093725970053,0.4115379581483598
KMeans,60,0.18784905199572677,0.33307097917461315,0.4865185167863707,0.40339291764319446
KMeans,100,0.21139413700439036,0.36599375517303184,0.5056322229808491,0.4341327596164322
KMeans,500,0.652102473002742,0.35821676222145377,0.5313842701394731,0.42931840950541916
DBSCAN,785,7.537123835667444,0.050951223618502774,0.1196047178103703,0.31608541725157124
DBSCAN,40,0.10691463200055296,0.07246819706277516,0.14945039186561243,0.31608541725157124
DBSCAN,60,0.1365041610018428,0.06928850268818443,0.2611917012782799,0.31608541725157124
DBSCAN,100,0.2023408160021063,0.07433325847426418,0.28993699329980344,0.31608541725157124
DBSCAN,500,0.9630545956679271,0.04856523240944603,0.12661774042457724,0.31608541725157124
CustomKMeans,785,19.658388989999366,0.3721012428341076,0.5183141838785751,0.43891774939689665
CustomKMeans,40,0.9846750810029334,0.35853146369916594,0.4924220376243029,0.4257136336443439
CustomKMeans,60,1.1977374089983641,0.35910690483225466,0.4928068949338498,0.4262352242339165
CustomKMeans,100,1.9196731830015779,0.3593607983451883,0.49289494946752094,0.4264923524259291
CustomKMeans,500,10.464215603999037,0.3593834287098087,0.4929431144968216,0.42652077024966184
KMeans,785,0.8544660329935141,0.34256596502877057,0.5012002207210654,0.4130117288554663
KMeans,40,0.18556848899606848,0.3409749810136483,0.5001093725970053,0.4115379581483598
KMeans,60,0.19808742799796164,0.33307097917461315,0.4865185167863707,0.40339291764319446
KMeans,100,0.17295105799712474,0.36599375517303184,0.5056322229808491,0.4341327596164322
KMeans,500,0.4751044560034643,0.35821676222145377,0.5313842701394731,0.42931840950541916
DBSCAN,785,6.187974591336872,0.050951223618502774,0.1196047178103703,0.31608541725157124
DBSCAN,40,0.10134114033038107,0.07246819706277516,0.14945039186561243,0.31608541725157124
DBSCAN,60,0.13775860000168905,0.06928850268818443,0.2611917012782799,0.31608541725157124
DBSCAN,100,0.1962902589997005,0.07433325847426418,0.28993699329980344,0.31608541725157124
DBSCAN,500,0.813683880000705,0.04856523240944603,0.12661774042457724,0.31608541725157124
CustomKMeans,785,21.54325092399813,0.3721012428341076,0.5183141838785751,0.43891774939689665
CustomKMeans,40,1.2303580699954182,0.35853146369916594,0.4924220376243029,0.4257136336443439
CustomKMeans,60,1.3837207289980142,0.35910690483225466,0.4928068949338498,0.4262352242339165
CustomKMeans,100,2.43416218800121,0.3593607983451883,0.49289494946752094,0.4264923524259291
CustomKMeans,500,13.132685500000662,0.3593834287098087,0.4929431144968216,0.42652077024966184
KMeans,785,0.8371103829995263,0.34256596502877057,0.5012002207210654,0.4130117288554663
KMeans,40,0.15327966799668502,0.3409749810136483,0.5001093725970053,0.4115379581483598
KMeans,60,0.1633210110012442,0.33307097917461315,0.4865185167863707,0.40339291764319446
KMeans,100,0.28176060099940514,0.36599375517303184,0.5056322229808491,0.4341327596164322
KMeans,500,0.5628596500027925,0.35821676222145377,0.5313842701394731,0.42931840950541916
DBSCAN,785,6.625426726333292,0.050951223618502774,0.1196047178103703,0.31608541725157124
DBSCAN,40,0.1327086580034423,0.07246819706277516,0.14945039186561243,0.31608541725157124
DBSCAN,60,0.1267586463339588,0.06928850268818443,0.2611917012782799,0.31608541725157124
DBSCAN,100,0.19903892433649162,0.07433325847426418,0.28993699329980344,0.31608541725157124
DBSCAN,500,0.8396805280038583,0.04856523240944603,0.12661774042457724,0.31608541725157124
